#Acq. time (s)=	15
#Accumulations=	3
#Range (cm-¹)=	50...5000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Lite
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.09
#Instrument=	LabRAM HR Evol
#Detector=	SIN-EM FIVIS
#Objective=	x100_VIS
#Grating=	150 (500nm)
#ND Filter=	100%
#Laser=	532nm_Edge
#Hole=	30.0125
#Temperature=	0
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	17768.7
#Y (µm)=	4080.4
#Z (µm)=	-412.2
#Full time(s)=	47
#Project=	Buranga
#Sample=	BU18FA32_C
#Site=	C_FF1
#Title=	32-C_FF1_FI05
#Remark=	
#Date=	09.07.2019 16:54
#Acquired=	09.07.2019 16:54:49
#Data Range:Extract=	16.12.2021 14:53:05
#Base:Fit=	16.12.2021 15:01:33
#Base:Sub=	16.12.2021 15:01:36
98.6609	2248.18
103.286	1770.35
107.909	1356.03
112.53	1057.68
117.146	823.275
121.762	671.231
126.376	556.608
130.988	540.57
135.595	532
140.202	482.874
144.807	411.399
149.41	401.415
154.008	686.489
158.606	1720.67
163.201	2417.87
167.795	1089.05
172.384	315.679
176.973	75.2457
181.559	41.3705
186.142	-0.0137329
190.724	66.9023
195.304	105.499
199.881	200.796
204.454	327.307
209.028	416.506
213.598	418.866
218.165	334.059
222.731	150.793
227.295	123.169
231.855	246.892
236.415	379.62
240.972	619.978
245.525	546.886
250.078	292.021
254.629	254.493
259.175	354.563
263.722	422.8
268.264	397.071
272.805	299.966
277.345	213.612
281.88	152.967
286.415	134.371
290.948	138.572
295.477	355.821
300.005	502.19
304.529	669.124
309.053	477.733
313.575	302.115
318.093	191.172
322.61	138.057
327.123	160.654
331.636	196.604
336.145	336.007
340.653	590.228
345.157	956.054
349.662	1104.07
354.164	750.624
358.661	353.675
363.159	195.242
367.652	83.6322
372.145	18.8315
376.634	0.0501709
381.123	21.6517
385.608	89.0546
390.092	166.624
394.572	367.439
399.052	573.952
403.528	777.44
408.004	958.453
412.475	1112.19
416.947	1255.85
421.414	1362.41
425.881	1468.68
430.343	1612.39
434.806	1644.63
439.264	1411.94
443.723	1203.02
448.177	1242.03
452.629	1558.12
457.081	1857.45
461.528	1495.06
465.976	1025.57
470.419	685.501
474.862	524.637
479.301	497.45
483.738	604.076
488.175	844.163
492.607	1153.99
497.04	1621.32
501.468	2097.24
505.894	2552.52
510.32	2923.18
514.742	3203.84
519.164	3373.83
523.581	3409.96
527.997	3294.74
532.412	3074.88
536.823	2809.57
541.232	2841.83
545.641	2932.21
550.046	2946.49
554.449	2916.05
558.851	2664.17
563.25	2374.13
567.646	2055.27
572.042	1771.63
576.434	1715.53
580.824	1841.11
585.214	2175.75
589.599	2621.09
593.983	2918.09
598.367	2583.2
602.746	2038.06
607.123	1617.95
611.498	1310.8
615.873	1076.03
620.244	889.199
624.613	755.803
628.98	666.26
633.346	609.411
637.709	600.885
642.069	647.406
646.428	745.816
650.786	898.993
655.14	1036.39
659.492	901.681
663.842	731.418
668.192	546.144
672.538	371.302
676.882	273.38
681.223	180.146
685.563	122.119
689.902	97.0739
694.238	104.211
698.571	124.515
702.902	144.531
707.231	156.391
711.559	141.404
715.886	118.152
720.209	94.5165
724.529	73.8845
728.848	65.0804
733.165	58.9255
737.48	56.9034
741.792	57.1902
746.105	59.0144
750.413	60.7729
754.72	59.3992
759.024	58.2406
763.327	53.2152
767.627	47.3295
771.925	41.1896
776.221	35.177
780.518	29.3745
784.81	23.5191
789.1	17.3734
793.388	11.0118
797.674	5.33932
801.958	1.31577
806.24	-0.802612
810.52	-1.77606
814.797	1.06067
819.073	6.12802
823.347	12.6599
827.619	19.806
831.888	22.6112
836.156	22.2314
840.422	20.8116
844.685	21.3711
848.947	24.8275
853.206	30.8917
857.464	38.6763
861.719	47.0489
865.973	54.2099
870.224	60.7206
874.474	66.711
878.721	72.1128
882.967	77.7953
887.21	84.0004
891.452	91.3749
895.691	100.954
899.929	116.809
904.164	139.705
908.397	170.04
912.629	213.997
916.858	277.651
921.086	362.936
925.311	469.156
929.534	597.526
933.756	749.277
937.975	923.945
942.191	1126.23
946.406	1365.79
950.619	1646.38
954.831	1969.78
959.04	2341.2
963.248	2727.97
967.453	3252.01
971.657	3969.75
975.858	4436.79
980.056	4048.04
984.253	3216.31
988.449	2602.82
992.643	2337.81
996.834	2456.83
1001.02	3015.55
1005.21	3959.49
1009.4	5288.61
1013.58	6449.94
1017.76	6788.14
1021.94	6455.58
1026.12	5887.54
1030.29	5176.65
1034.47	4397.1
1038.64	3446.25
1042.81	2652.84
1046.98	2100.05
1051.14	1812.22
1055.3	1757.47
1059.47	1885.4
1063.63	2182
1067.78	2356.9
1071.94	2348.58
1076.09	2148.36
1080.25	1864.67
1084.4	1530.69
1088.54	1383.39
1092.69	1312.8
1096.83	1321.07
1100.98	1530.11
1105.12	1774.36
1109.26	1962.45
1113.39	1759.26
1117.53	1398.59
1121.66	1031.55
1125.79	805.03
1129.92	580.371
1134.04	438.158
1138.17	434.648
1142.29	399.305
1146.41	335.128
1150.53	275.274
1154.65	224.847
1158.76	186.041
1162.88	155.203
1166.99	131.52
1171.1	113.902
1175.2	100.325
1179.31	90.6592
1183.41	85.5151
1187.51	78.364
1191.61	70.0446
1195.71	64.1728
1199.81	60.5403
1203.9	59.3918
1207.99	59.4177
1212.08	59.0712
1216.17	60.8066
1220.26	65.9367
1224.34	63.8293
1228.42	66.1593
1232.5	58.5848
1236.58	55.2003
1240.66	70.0524
1244.73	97.7723
1248.81	174.544
1252.88	254.378
1256.95	210.97
1261.02	158.537
1265.08	175.633
1269.14	836.728
1273.2	2751.82
1277.27	1351.91
1281.32	282.002
1285.38	119.155
1289.43	107.678
1293.48	91.2823
1297.53	87.5292
1301.58	84.8414
1305.63	82.4269
1309.67	80.4577
1313.72	78.721
1317.76	77.4152
1321.8	76.6911
1325.83	76.8006
1329.87	78.1529
1333.9	80.4326
1337.93	84.8032
1341.96	91.6367
1345.99	101.453
1350.02	116.149
1354.04	130.57
1358.06	172.296
1362.08	200.654
1366.1	211.846
1370.12	341.186
1374.13	2070.22
1378.14	4968.22
1382.16	1508.22
1386.16	327.213
1390.17	192.199
1394.18	246.179
1398.18	447.153
1402.18	326.12
1406.18	122.169
1410.18	78.6288
1414.18	62.246
1418.17	49.6247
1422.16	40.9521
1426.15	36.8517
1430.14	33.6336
1434.13	30.5651
1438.11	28.0358
1442.1	25.4945
1446.08	23.1344
1450.06	19.882
1454.04	8.63846
1458.01	1.879
1461.98	-0.563507
1465.96	-0.589478
1469.93	2.46268
1473.9	8.61139
1477.86	10.8827
1481.83	9.24588
1485.79	7.87589
1489.75	5.04312
1493.71	2.75522
1497.67	3.30533
1501.62	3.64032
1505.58	3.79419
1509.53	5.11902
1513.48	2.29105
1517.43	-5.15973
1521.38	-6.61624
1525.32	-6.09033
1529.26	-3.83713
1533.2	1.78259
1537.14	5.78262
1541.08	9.12878
1545.02	9.80661
1548.95	10.5404
1552.88	11.1245
1556.81	11.9182
1560.74	12.6232
1564.67	13.2333
1568.6	13.7255
1572.52	14.1077
1576.44	14.3178
1580.36	14.1601
1584.28	13.4838
1588.19	13.542
1592.11	13.7182
1596.02	14.0318
1599.93	13.7388
1603.84	12.6884
1607.75	10.8172
1611.65	9.86383
1615.56	8.63931
1619.46	16.5189
1623.36	20.6188
1627.25	15.9949
1631.15	10.5577
1635.05	8.32501
1638.94	9.36728
1642.83	11.1748
1646.72	14.6762
1650.61	16.7065
1654.49	17.1169
1658.38	16.8992
1662.26	15.4851
1666.14	13.7779
1670.02	10.8427
1673.89	8.12744
1677.77	7.3811
1681.64	6.67661
1685.51	8.31418
1689.38	11.3335
1693.25	17.031
1697.12	21.4649
1700.98	24.8348
1704.85	27.296
1708.71	27.5696
1712.57	25.0313
1716.42	22.5421
1720.28	22.3547
1724.13	22.6804
1727.99	23.4399
1731.84	24.5171
1735.69	25.5964
1739.53	26.3992
1743.38	26.9377
1747.22	27.661
1751.06	28.4249
1754.9	28.2807
1758.74	27.3833
1762.58	25.8142
1766.41	24.3466
1770.25	21.8326
1774.08	19.2547
1777.91	15.7507
1781.73	13.0577
1785.56	10.248
1789.39	11.9806
1793.21	12.0073
1797.03	12.7485
1800.85	11.4796
1804.67	8.45581
1808.48	4.49911
1812.3	1.01019
1816.11	-2.00208
1819.92	-4.29962
1823.73	-3.23389
1827.54	-1.8851
1831.34	2.17401
1835.14	8.12158
1838.95	13.1255
1842.75	16.7607
1846.55	18.222
1850.34	19.1816
1854.14	18.1353
1857.93	18.3636
1861.72	20.0926
1865.51	20.794
1869.3	21.9838
1873.09	22.0432
1876.87	22.772
1880.66	26.3826
1884.44	29.0518
1888.22	31.074
1892	32.1442
1895.77	30.8579
1899.55	28.4844
1903.32	23.8474
1907.09	20.7616
1910.86	19.1649
1914.63	18.9814
1918.4	21.0085
1922.16	21.0607
1925.92	20.7668
1929.68	18.7293
1933.44	15.888
1937.2	11.265
1940.96	6.91638
1944.71	3.35236
1948.46	0.686951
1952.22	-0.976379
1955.97	-1.72333
1959.71	-1.63977
1963.46	0.623047
1967.2	4.98846
1970.95	8.37354
1974.69	10.0292
1978.43	9.25616
1982.17	7.28156
1985.9	5.12482
1989.64	4.07733
1993.37	3.90686
1997.1	4.76758
2000.83	7.2016
2004.56	10.9644
2008.28	14.097
2012.01	16.434
