#Acq. time (s)=	45
#Accumulations=	2
#Range (cm-¹)=	1200...2355
#Windows=	5
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	2
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic
#Detector ADC=	50 kHz HS
#Detector temperature (°C)=	-60.28
#Instrument=	LabRAM HR Evol
#Detector=	SIN-EM FIVIS
#Objective=	x100_VIS_LWD
#Grating=	1800 (450-850nm)
#ND Filter=	100%
#Laser=	633nm_Edge
#Hole=	49.98
#Temperature=	0
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	5.3
#Full time(mm:ss)=	7:56
#Project=	21_11_22
#Sample=	BU04w
#Site=	
#Title=	BU04w-A-FF3-FI02-L_1800 (450-850nm)_633nm_Edge_100%_x100_VIS_LWD_H50um_45sX2
#Remark=	
#Date=	22.11.2021 10:49
#Acquired=	22.11.2021 10:49:33
1200.31	11.2819
1200.48	14.2117
1200.65	11.2683
1200.82	11.2805
1200.99	10.3049
1201.17	12.2653
1201.34	13.225
1201.51	13.228
1201.68	13.2499
1201.85	13.2533
1202.03	11.2935
1202.2	13.2594
1202.37	12.2753
1202.54	12.2656
1202.72	11.2908
1202.89	15.2275
1203.06	12.2765
1203.23	14.2164
1203.4	11.2707
1203.58	12.2692
1203.75	12.2691
1203.92	14.2272
1204.09	14.2055
1204.26	9.31185
1204.44	13.2514
1204.61	13.2491
1204.78	13.2636
1204.95	13.2786
1205.12	13.2667
1205.3	13.2474
1205.47	14.2288
1205.64	11.2782
1205.81	12.254
1205.98	13.2384
1206.16	13.2388
1206.33	12.2684
1206.5	13.2942
1206.67	10.3173
1206.84	12.2791
1207.02	11.3132
1207.19	12.2945
1207.36	14.2345
1207.53	11.2766
1207.7	13.2767
1207.87	13.2771
1208.05	13.2986
1208.22	11.295
1208.39	14.2545
1208.56	14.2646
1208.73	14.2627
1208.9	11.2965
1209.08	13.2699
1209.25	13.2721
1209.42	12.278
1209.59	12.3027
1209.76	11.3459
1209.94	12.3077
1210.11	11.3113
1210.28	12.2983
1210.45	11.2987
1210.62	11.3255
1210.79	12.2763
1210.97	12.3179
1211.14	11.3461
1211.31	13.2613
1211.48	11.2917
1211.65	11.3342
1211.83	14.2911
1212	10.3493
