#Acq. time (s)=	15
#Accumulations=	3
#Range (cm-¹)=	100...4000
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Lite
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.09
#Instrument=	LabRAM HR Evol
#Detector=	SIN-EM FIVIS
#Objective=	x100_VIS
#Grating=	150 (500nm)
#ND Filter=	100%
#Laser=	532nm_Edge
#Hole=	30.0125
#Temperature=	0
#Range=	Visible
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	12408.1
#Y (µm)=	6674.2
#Z (µm)=	1865.6
#Full time(s)=	48
#Project=	Buranga
#Sample=	BU18FA20_G
#Site=	G_trl1
#Title=	20-H_trl1_FI07
#Remark=	
#Date=	30.07.2019 18:19
#Acquired=	30.07.2019 18:19:54
103.656	1142.14
108.278	1082.4
112.899	1034.75
117.517	987.672
122.131	942.849
126.744	902.701
131.355	868.457
135.964	838.56
140.571	817.288
145.173	800.223
149.776	786.383
154.375	779.014
158.973	806.92
163.566	973.336
168.159	1185.42
172.75	1111.73
177.339	862.769
181.923	735.421
186.507	733.948
191.089	881.476
195.668	1020.66
200.243	1023.81
204.818	854.844
209.391	719.523
213.96	623.973
218.528	564.762
223.094	542.336
227.655	554.217
232.217	597.435
236.776	674.471
241.331	808.657
245.886	938.963
250.439	1088.07
254.987	1298.33
259.535	1108.78
264.081	801.195
268.622	660.267
273.164	689.724
277.703	893.707
282.238	1407.69
286.773	1949
291.305	1932.91
295.833	1272.54
300.362	1001.41
304.885	830.597
309.409	736.216
313.93	704.464
318.448	673.222
322.965	748.936
327.477	855.548
331.99	959.115
336.5	1043.49
341.007	1095.99
345.513	1128.89
350.014	1144.46
354.516	1146.99
359.013	1138.23
363.51	1090.48
368.005	1017.91
372.496	929.242
376.987	851.15
381.473	782.813
385.96	739.141
390.442	697.274
394.923	721.491
399.401	754.203
403.879	763.507
408.352	693.281
412.825	614.542
417.294	559.584
421.763	594.262
426.227	618.486
430.692	606.108
435.152	537.876
439.612	499.234
444.068	482.563
448.524	481.002
452.976	496.865
457.427	519.264
461.874	537.643
466.32	546.984
470.765	542.532
475.205	536.789
479.646	536.551
484.083	548.503
488.519	577.026
492.951	623.979
497.381	696.308
501.811	766.533
506.237	787.19
510.663	743.253
515.084	668.378
519.504	606.085
523.923	561.545
528.338	530.263
532.753	508.529
537.164	495.54
541.572	488.372
545.981	487.069
550.385	490.378
554.788	498.711
559.19	508.716
563.588	513.685
567.986	514.566
572.38	506.246
576.771	502.673
581.163	500.178
585.551	529.051
589.936	650.807
594.319	753.003
598.702	838.707
603.081	792.922
607.458	674.784
611.835	652.471
616.208	645.676
620.578	657.312
624.949	613.034
629.315	558.769
633.68	515.421
638.042	498.385
642.404	500.161
646.762	510.582
651.118	525.677
655.472	550.903
659.825	577.33
664.175	634.444
668.523	718.896
672.868	804.17
677.213	879.895
681.555	914.679
685.894	893.399
690.231	832.537
694.566	685.141
698.901	575.167
703.232	509.095
707.561	471.397
711.888	445.916
716.212	433.552
720.537	429.777
724.858	428.827
729.176	428.839
733.493	429.842
737.807	431.622
742.119	434.253
746.432	437.974
750.74	442.225
755.046	446.785
